11620102311700900025000000|1162010200|서울특별시|관악구|신림동||0|412|382|116203117009|0|250|0|31
48740400334105000079300001|4874040028|경상남도|창녕군|도천면|송진리|0|635|12|487403341050|0|793|1|31
29155113428340700003000000|2915511300|광주광역시|남구|양림동||0|139|3|291554283407|0|30|0|31
42760250448403400007000000|4276025023|강원도|평창군|평창읍|하리|0|228|3|427604484034|0|70|0|31
46770250466770300000900000|4677025025|전라남도|고흥군|고흥읍|호형리|0|1404|1|467704667703|0|9|0|31
41461104440938900000800000|4146110400|경기도|용인시 처인구|남동||0|345|0|414614409389|0|8|0|31
46770250328900300182000009|4677025026|전라남도|고흥군|고흥읍|남계리|0|330|3|467703289003|0|1820|9|31
46770250328900300178800001|4677025025|전라남도|고흥군|고흥읍|호형리|0|1471|0|467703289003|0|1788|1|31
41830350321703200048200040|4183035023|경기도|양평군|서종면|수능리|0|268|43|418303217032|0|482|40|31
11350105413014100001100000|1135010500|서울특별시|노원구|상계동||0|1360|1|113504130141|0|11|0|31
46730340328802000048600000|4673034024|전라남도|구례군|마산면|황전리|0|14|20|467303288020|0|486|0|31
42760250322800500001100000|4276025023|강원도|평창군|평창읍|하리|0|231|9|427603228005|0|11|0|31
46730330466429700006800042|4673033029|전라남도|구례군|토지면|문수리|0|754|52|467304664297|0|68|42|31
48740400334105000079300001|4874040028|경상남도|창녕군|도천면|송진리|0|652|1|487403341050|0|793|1|31
43730250452612600008800000|4373025028|충청북도|옥천군|옥천읍|매화리|0|101|35|437304526126|0|88|0|31
11215103300000200041700000|1121510300|서울특별시|광진구|구의동||0|243|69|112153000002|0|417|0|31
48310310333703400008000000|4831031023|경상남도|거제시|일운면|와현리|0|348|7|483103337034|0|80|0|31
46730330466429700006800042|4673033029|전라남도|구례군|토지면|문수리|0|754|48|467304664297|0|68|42|31
48740400334105000079300001|4874040028|경상남도|창녕군|도천면|송진리|0|652|2|487403341050|0|793|1|31
47230380301803700049500000|4723038023|경상북도|영천시|고경면|창상리|0|141|0|472303018037|0|495|0|31
48740400334105000079300001|4874040028|경상남도|창녕군|도천면|송진리|0|635|11|487403341050|0|793|1|31
11215109200000800053000000|1121510900|서울특별시|광진구|군자동||0|473|26|112152000008|0|530|0|31
44210400325421600230400015|4421040025|충청남도|서산시|고북면|용암리|0|359|26|442103254216|0|2304|15|31
41370102335151400005400013|4137010200|경기도|오산시|부산동||1|16|1|413703351514|0|54|13|31
42760250322800500001100000|4276025023|강원도|평창군|평창읍|하리|0|231|12|427603228005|0|11|0|31
46730330466410800011800008|4673033029|전라남도|구례군|토지면|문수리|0|1108|1|467304664108|0|118|8|31
41650101321304700004700000|4165010100|경기도|포천시|신읍동||0|228|12|416503213047|0|47|0|31
41461360440995300002000005|4146136028|경기도|용인시 처인구|양지면|대대리|0|445|2|414614409953|0|20|5|31
46770250328900300178600013|4677025025|전라남도|고흥군|고흥읍|호형리|0|1471|0|467703289003|0|1786|13|31
